property_id,area_m2,bedrooms,bathrooms,floor,total_floors,build_year,neighborhood,property_type,condition,renovated,has_elevator,has_parking,has_balcony,energy_rating,school_rating,crime_rate,distance_to_center_km,monthly_income_area,listing_month,days_on_market,price_usd
HP100939,218.8,6,4.5,5,10,2016,Downtown,house,fair,no,yes,no,yes,A,8.3,0.8,0.8,3212.0,Aug,65,1134488
HP100015,79.8,2,2.0,1,15,1988,Suburb,house,good,no,yes,no,yes,C,7.6,0.8,11.5,2352.0,Aug,50,501536
HP101624,79.9,1,1.5,10,24,1976,Business Bay,apartment,good,yes,yes,yes,yes,D,8.8,0.5,2.0,4199.0,Sep,61,690817
HP101061,33.9,1,1.2,2,3,1968,Industrial,house,excellent,no,yes,yes,yes,E,4.1,5.3,14.7,1698.0,Mar,61,234582
HP101352,194.1,5,3.9,2,7,2024,Suburb,apartment,new,no,yes,yes,yes,D,6.9,2.0,10.7,1698.0,Apr,30,885756
HP101431,98.0,3,3.9,5,5,1989,Industrial,apartment,poor,no,no,no,yes,C,4.1,6.1,13.6,1722.0,Oct,67,396875
HP100030,157.6,3,3.5,18,23,2024,Riverside,house,good,no,yes,yes,yes,B,8.4,1.4,6.9,3646.0,Jun,21,922561
HP100523,80.2,1,1.4,6,13,1978,Industrial,apartment,excellent,yes,yes,no,yes,,4.5,,14.4,1761.0,Dec,88,335057
HP101680,88.0,2,2.6,17,18,1965,Riverside,apartment,excellent,no,yes,yes,no,D,8.6,1.4,7.5,2888.0,Mar,67,562420
HP101490,45.7,2,3.0,9,11,1972,Downtown,apartment,good,no,yes,no,no,C,7.8,3.0,0.2,,Jul,51,478067
HP100837,49.1,1,1.4,7,7,1996,Market,apartment,fair,no,no,no,yes,C,6.1,3.0,5.0,2217.0,Dec,34,240767
HP100271,87.0,3,2.7,18,23,1979,Suburb,apartment,excellent,no,yes,yes,no,A,7.3,3.0,10.5,2974.0,May,39,583472
HP100401,66.9,1,1.1,2,3,1978,Green Hills,studio,excellent,no,no,yes,yes,C,9.0,1.5,8.0,3140.0,Apr,36,540799
HP101582,59.7,1,2.0,9,10,1975,Business Bay,studio,fair,no,yes,no,yes,B,8.0,1.8,3.4,4287.0,Dec,35,510339
HP100177,51.8,1,1.5,19,25,1999,Market,studio,fair,no,yes,yes,no,B,6.3,2.3,3.8,2118.0,Jun,61,405626
HP101190,100.5,2,1.1,1,9,2024,Business Bay,townhouse,good,no,no,no,yes,B,7.4,2.2,3.1,3917.0,Oct,72,651044
HP101054,82.4,2,1.5,1,3,2002,Suburb,townhouse,excellent,no,yes,no,yes,A,5.8,2.0,10.7,2221.0,May,26,593480
HP101213,75.6,0,1.1,5,14,2009,Old Town,house,new,yes,yes,no,yes,D,5.5,4.6,1.5,2267.0,May,53,563224
HP100316,80.0,0,1.5,5,16,2018,Old Town,apartment,fair,yes,yes,no,yes,C,5.2,6.5,3.3,2183.0,Nov,36,375021
HP101323,99.8,3,2.5,6,13,1971,Airport,apartment,excellent,no,yes,no,no,A,5.7,4.3,11.4,1783.0,Nov,73,491514
HP100313,55.8,3,3.2,5,5,2008,Old Town,house,good,no,no,no,yes,A,5.1,5.7,2.7,2312.0,Nov,60,424057
HP100028,77.4,2,1.8,1,4,1981,Suburb,studio,good,yes,no,yes,yes,D,6.8,2.4,9.1,2036.0,Jun,58,386190
HP101601,79.4,2,2.8,1,8,2007,Suburb,townhouse,fair,yes,yes,no,yes,A,6.8,1.9,10.4,2292.0,May,17,600857
HP100356,71.1,2,1.5,20,21,1978,Airport,apartment,good,no,yes,no,yes,C,5.8,4.8,14.0,2129.0,Aug,56,328797
HP100983,70.8,1,2.3,15,23,2014,Business Bay,apartment,excellent,yes,yes,yes,no,E,7.7,2.5,2.5,4447.0,Oct,80,664346
HP101174,130.4,4,3.1,17,24,2023,University,house,excellent,no,yes,yes,yes,A,7.2,5.3,5.3,2508.0,May,76,937831
HP101202,95.5,3,3.8,9,13,2020,Green Hills,apartment,good,no,yes,yes,yes,A,8.9,1.8,6.6,4038.0,Apr,43,775456
HP100664,135.3,3,2.7,10,23,1968,Old Town,apartment,good,no,no,no,yes,C,7.2,1.8,2.1,1884.0,May,55,535070
HP100307,79.0,1,1.4,24,37,2005,Industrial,studio,excellent,no,no,no,no,C,3.5,7.8,15.5,1113.0,Jul,63,199970
HP100769,162.9,3,1.7,11,11,2000,Industrial,studio,new,no,yes,no,no,C,4.5,6.6,14.4,1332.0,Jan,79,483024
HP100266,59.8,3,2.6,11,13,1967,Suburb,house,good,no,yes,yes,no,C,7.3,4.2,10.1,3199.0,Jun,44,516669
HP100456,93.6,2,1.6,5,7,1965,Market,studio,good,no,no,no,yes,A,5.6,2.7,3.5,1622.0,Mar,35,365965
HP100329,35.3,0,1.3,22,23,1979,Suburb,apartment,excellent,yes,yes,yes,yes,D,6.9,3.4,10.8,3351.0,Dec,65,338646
HP101422,111.7,2,2.6,2,2,1977,Business Bay,townhouse,fair,no,yes,yes,no,B,7.6,1.3,1.1,4301.0,Sep,23,799587
HP101072,44.8,1,1.6,11,21,2002,Business Bay,apartment,good,no,yes,yes,no,C,7.7,3.6,1.0,3683.0,Nov,56,525281
HP101053,101.4,4,3.0,17,17,1970,Suburb,apartment,fair,no,yes,no,no,E,7.9,3.4,11.0,3094.0,Apr,57,494079
HP100684,63.0,2,2.2,15,15,1989,Industrial,townhouse,fair,yes,yes,yes,yes,D,5.6,2.4,14.3,1114.0,Dec,41,350465
HP100835,55.4,1,2.2,15,23,2007,University,apartment,good,no,no,no,yes,B,7.1,2.1,5.1,2702.0,Oct,59,400922
HP101682,68.2,2,2.2,20,23,2005,Riverside,townhouse,excellent,no,yes,no,no,C,8.4,0.6,7.0,3265.0,Aug,38,607483
HP100569,85.0,3,1.6,9,16,2012,University,house,fair,yes,no,yes,yes,B,7.1,3.0,5.1,2877.0,Nov,42,1324785
HP100817,126.2,2,1.5,9,23,1967,University,townhouse,good,no,yes,no,yes,B,6.1,4.3,4.2,2510.0,May,52,576869
HP100285,64.4,3,3.5,22,24,1988,Business Bay,apartment,excellent,no,yes,no,yes,,8.2,1.3,1.6,4365.0,Apr,71,647782
HP101360,122.2,3,2.7,6,17,1969,Industrial,studio,fair,no,yes,yes,yes,B,4.8,6.2,16.9,1765.0,Jun,97,324052
HP101633,52.2,2,1.0,15,27,1982,Riverside,apartment,poor,no,no,yes,no,D,8.1,,8.2,3497.0,Mar,56,398629
HP100081,68.9,3,2.4,4,18,2022,Business Bay,house,good,no,yes,no,yes,,7.4,1.3,4.9,4416.0,Sep,69,719901
HP100233,140.3,3,2.9,7,9,1982,Industrial,apartment,fair,no,no,yes,no,E,5.0,1.9,14.3,2031.0,Feb,64,475113
HPDUP009,143.3,4,2.8,1,14,2020,Market,apartment,excellent,yes,no,no,yes,E,6.7,2.5,5.6,2069.0,Feb,97,656181
HP101374,105.9,2,2.1,9,14,1969,Market,house,poor,yes,yes,no,no,C,4.7,2.2,4.8,2109.0,Feb,74,459064
HP101371,156.8,3,2.3,16,23,1979,Market,house,poor,no,yes,yes,yes,B,5.6,3.3,3.2,1863.0,Mar,41,625923
HP100044,112.5,2,1.8,6,6,1980,Green Hills,apartment,good,no,no,no,yes,C,9.8,0.5,7.4,4122.0,Jan,87,648301
HP100273,71.0,1,1.2,22,30,1982,Industrial,townhouse,,no,no,no,yes,B,3.4,5.8,18.7,1656.0,Mar,83,228312
HP100895,81.3,3,1.5,2,7,1968,Green Hills,apartment,poor,yes,yes,no,yes,B,9.4,0.5,7.5,4241.0,Mar,17,558989
HP100825,131.1,3,2.9,3,9,1978,Downtown,apartment,fair,yes,yes,yes,yes,A,6.8,2.7,1.0,3338.0,Jul,52,772810
HP100436,83.5,3,2.6,1,9,1990,Suburb,apartment,fair,no,no,yes,yes,D,8.3,2.3,9.4,2832.0,Dec,31,458847
HP101583,58.1,0,1.0,3,6,2000,Suburb,house,excellent,no,no,no,yes,C,5.5,3.5,10.9,3711.0,Dec,66,427090
HP100203,95.3,1,1.1,20,21,1995,Suburb,house,,yes,yes,no,no,D,6.9,2.5,10.0,2328.0,Dec,50,463770
HP100042,106.8,2,2.0,2,16,1994,Riverside,apartment,fair,no,yes,yes,no,C,8.9,0.5,6.8,3647.0,Jan,43,642436
HP100442,67.4,2,1.6,25,37,1979,Riverside,apartment,fair,no,no,yes,yes,C,7.7,1.5,7.0,2904.0,Nov,36,478914
HP100780,77.5,3,1.8,11,21,1965,Suburb,apartment,excellent,no,yes,no,no,C,6.8,2.1,10.6,3341.0,Dec,83,462785
HP101491,100.6,2,1.1,17,23,1993,Green Hills,house,excellent,no,yes,no,yes,C,9.2,0.9,8.0,4660.0,Oct,62,750622
HP101788,152.1,3,3.5,24,36,1967,Green Hills,townhouse,fair,yes,yes,no,no,C,8.8,0.5,5.8,4049.0,Jan,25,786669
HP101712,98.4,2,1.0,10,20,1965,Market,studio,excellent,no,yes,yes,no,C,6.1,4.8,3.4,2057.0,Feb,74,409630
HP101090,57.3,1,1.0,13,22,2014,Suburb,apartment,excellent,no,yes,yes,yes,D,7.0,2.5,12.1,2626.0,Mar,90,436770
HP101681,54.9,0,1.3,16,16,2011,Green Hills,house,good,no,yes,no,no,D,9.5,0.5,5.6,,Mar,50,476156
HP100482,66.9,1,1.0,24,31,1973,University,apartment,good,no,yes,no,yes,A,6.7,1.9,6.3,2420.0,Jul,70,383230
HP101505,129.7,2,2.7,9,16,1987,University,apartment,good,no,yes,yes,yes,D,7.5,1.3,3.3,1813.0,Oct,73,608303
HP100697,81.4,2,2.3,25,36,1986,Industrial,apartment,excellent,no,yes,yes,no,C,4.8,4.3,15.0,1850.0,Mar,53,413423
HP100541,112.3,3,2.3,22,28,1975,University,apartment,good,no,yes,no,yes,A,6.5,1.5,5.0,2748.0,Apr,53,679241
HP101354,54.5,1,1.5,7,17,2003,Green Hills,apartment,new,no,no,no,yes,C,9.9,0.5,7.8,4257.0,Mar,62,1164687
HP100538,106.4,2,2.3,9,15,1968,Suburb,house,excellent,no,yes,no,no,B,7.9,2.7,8.9,2986.0,May,68,635145
HP100520,197.5,5,4.5,9,11,1986,Green Hills,apartment,fair,no,yes,yes,no,D,9.4,0.5,6.7,3842.0,May,33,1804901
HP101729,90.3,2,2.6,9,12,2003,Business Bay,house,good,yes,yes,no,no,E,7.0,5.4,2.7,4463.0,Jun,66,765834
HP100594,105.9,4,,8,13,1973,Downtown,house,good,no,yes,no,yes,E,9.4,0.5,4.3,2914.0,Jun,60,744771
HP100912,79.7,1,1.4,13,25,1986,Green Hills,apartment,excellent,no,yes,yes,no,D,8.3,2.2,7.9,4108.0,Sep,43,619639
HP100662,38.6,0,1.0,20,21,1965,Suburb,apartment,fair,no,yes,yes,no,A,8.2,3.1,10.5,3338.0,Feb,68,241430
HP100222,66.3,2,1.6,3,13,1975,Industrial,apartment,excellent,yes,yes,yes,yes,C,5.0,5.9,15.2,1538.0,Aug,50,353379
HP100385,110.1,4,1.9,3,13,2005,Market,apartment,excellent,no,yes,yes,yes,,5.9,4.3,4.7,2490.0,Mar,47,563438
HP101785,63.0,0,1.0,19,19,1992,Green Hills,townhouse,good,no,yes,yes,yes,D,8.9,0.5,7.4,4202.0,Aug,23,604892
HP101043,53.1,1,1.1,6,14,2007,Industrial,apartment,excellent,no,yes,yes,no,B,4.3,6.3,15.3,2201.0,Oct,58,262155
HP100172,232.3,5,3.5,11,17,2012,Suburb,townhouse,good,no,yes,yes,yes,C,6.0,7.0,11.7,2407.0,Sep,82,988360
HP101711,77.1,2,2.3,25,36,2000,Old Town,house,good,no,yes,no,no,D,5.3,4.2,4.9,2250.0,Apr,92,439263
HP101410,134.9,4,3.2,18,22,1977,Green Hills,apartment,excellent,yes,yes,no,yes,D,9.1,2.5,6.7,3660.0,Feb,67,835141
HP101361,106.7,2,3.1,2,10,1988,Old Town,studio,fair,no,yes,yes,yes,C,5.7,1.9,0.4,2233.0,Jan,61,495026
HP101602,65.4,1,2.1,6,19,1994,Riverside,house,new,no,no,no,no,C,7.8,1.6,6.9,3095.0,Jan,17,646183
HP100997,64.4,2,1.4,18,24,2007,Downtown,apartment,good,no,yes,no,yes,C,8.3,4.6,1.5,3488.0,Apr,35,613682
HP101643,38.3,1,1.0,16,27,1983,Suburb,apartment,good,no,no,no,yes,E,6.5,3.4,12.5,3402.0,Aug,37,211968
HP101663,66.5,0,1.0,12,22,1983,Suburb,apartment,fair,no,yes,no,no,C,8.4,0.5,10.3,2624.0,Jan,59,376504
HP100351,161.2,4,3.7,7,13,2005,Suburb,apartment,good,no,yes,no,yes,A,6.5,3.9,12.6,2484.0,Sep,64,718091
HP100855,68.4,0,1.0,4,9,1993,Business Bay,studio,poor,no,yes,yes,yes,E,,1.1,1.6,4505.0,Nov,56,378272
HP101779,149.2,5,4.5,16,22,2004,Business Bay,apartment,poor,yes,no,no,yes,B,8.7,1.9,2.8,3913.0,Dec,37,795326
HP101646,158.3,4,3.9,25,28,1965,Suburb,house,fair,no,yes,yes,yes,C,6.5,3.3,11.5,2739.0,Oct,67,673218
HP100681,45.9,2,1.4,16,22,2006,Suburb,apartment,excellent,no,no,yes,no,E,6.3,1.6,9.8,3124.0,Feb,58,381156
HP100579,43.8,1,1.8,11,16,2019,Old Town,house,good,no,yes,no,yes,C,6.0,4.2,1.6,1873.0,Jan,69,434792
HP100141,177.3,5,3.4,7,21,2011,University,apartment,good,no,yes,no,yes,C,7.2,,4.4,2336.0,Dec,47,738369
HP100910,91.4,2,2.5,24,29,1993,Airport,studio,new,no,no,yes,yes,A,4.8,5.8,12.3,1842.0,Feb,66,431518
HP100123,51.3,2,1.7,19,21,1980,Business Bay,apartment,excellent,no,yes,yes,no,D,8.1,1.5,3.7,4438.0,May,59,612282
HP101514,133.2,3,2.7,9,22,1972,Green Hills,apartment,fair,no,yes,yes,no,E,9.4,0.5,5.3,4110.0,Dec,37,746304
HP100783,79.7,2,3.1,8,8,2007,Industrial,apartment,excellent,no,yes,yes,yes,D,4.7,7.0,13.5,957.0,Nov,64,394055
HP100136,118.4,4,2.6,6,10,1967,Market,house,,no,no,yes,yes,C,4.6,5.3,4.2,1932.0,Apr,64,518424
HP101018,85.4,1,1.6,25,27,1994,Downtown,apartment,good,no,yes,no,no,C,7.5,2.0,1.2,3598.0,Nov,34,1268061
HP100025,97.9,2,2.4,4,12,2021,Suburb,apartment,good,yes,no,no,no,C,7.1,3.6,11.3,3116.0,Jan,74,486624
HP100491,102.4,2,1.2,18,27,2014,Industrial,house,good,no,yes,no,no,C,4.1,4.7,14.4,1335.0,Dec,47,394235
HP100982,93.8,3,2.5,4,7,2012,Riverside,house,good,no,yes,yes,yes,D,8.7,0.5,6.8,3659.0,Sep,45,647651
HP101453,97.4,1,1.0,4,6,1999,Market,house,good,no,no,yes,no,C,5.7,2.7,3.5,2318.0,Jun,28,559679
HP100630,88.8,3,3.1,14,25,2000,Market,townhouse,good,no,yes,yes,no,D,6.4,3.1,3.1,2171.0,Mar,50,625063
HP101026,42.3,2,2.2,21,28,1985,Market,house,good,no,yes,yes,yes,C,6.2,4.2,1.7,1953.0,Sep,69,445448
HP101598,160.1,3,2.1,19,28,2005,Airport,house,good,no,yes,yes,no,C,5.4,4.1,12.8,1847.0,Jul,44,658096
HP100946,129.4,3,3.3,5,7,2023,Riverside,apartment,poor,yes,yes,no,yes,C,8.0,1.1,7.3,3409.0,Aug,31,615230
HP101021,96.0,1,1.7,21,32,1979,Riverside,house,poor,no,yes,yes,yes,B,8.5,0.5,4.7,3160.0,Jan,25,619005
HP100671,74.5,1,1.6,7,9,1998,University,townhouse,fair,yes,yes,yes,no,C,5.8,1.1,3.6,2562.0,Apr,47,584175
HP101201,74.7,1,1.0,7,7,2009,University,house,good,no,yes,yes,no,C,7.2,2.3,5.5,2756.0,Mar,27,608032
HP100685,40.2,1,1.8,6,20,1976,Old Town,apartment,good,no,yes,no,no,B,4.3,5.9,3.3,1505.0,Feb,60,216156
HP101435,62.5,1,1.4,6,17,2001,Market,apartment,fair,no,yes,no,no,B,5.7,6.4,4.3,1675.0,Nov,82,363574
HP101565,67.2,1,1.7,22,36,2004,Business Bay,apartment,excellent,no,yes,yes,yes,B,8.0,2.6,3.1,3769.0,Sep,53,642479
HP100154,103.1,2,2.2,1,13,2013,Downtown,studio,fair,no,yes,yes,no,A,7.5,2.1,2.1,3909.0,Nov,76,633456
HP101386,86.5,1,1.0,19,19,2019,Riverside,house,good,no,yes,no,no,B,8.5,2.1,7.1,2913.0,Feb,51,499670
HP101390,115.4,2,1.7,18,28,2004,Market,apartment,good,no,yes,no,yes,B,5.6,3.7,4.8,2405.0,Mar,90,493031
HP100405,75.9,2,2.1,16,21,2013,Green Hills,house,fair,yes,no,no,yes,B,9.2,0.5,7.0,3734.0,Dec,28,596933
HP100932,145.8,5,4.5,8,17,2015,Business Bay,house,good,no,no,no,no,B,7.9,1.2,2.8,4256.0,Apr,47,1010329
HP100419,92.7,1,1.5,11,23,2017,Green Hills,apartment,good,no,yes,yes,no,B,8.6,1.5,4.5,4113.0,Aug,34,588050
HP101574,96.1,1,1.0,25,34,2009,Downtown,house,good,no,yes,no,yes,C,7.1,3.2,0.6,4346.0,Jun,35,716031
HP100726,57.5,0,1.0,16,23,1982,Suburb,studio,good,yes,yes,no,yes,A,7.3,2.3,10.1,3460.0,Jan,43,441104
HP100022,118.9,3,4.5,19,29,2022,Market,house,poor,no,yes,no,yes,B,5.8,4.5,4.0,2608.0,Aug,77,547529
HP100310,118.5,3,2.8,12,24,2007,Business Bay,house,excellent,no,no,no,no,A,8.0,1.5,1.9,4137.0,Jun,57,867534
HP100752,133.0,2,2.4,6,20,2014,Suburb,house,good,no,no,yes,yes,C,7.0,4.4,11.0,3132.0,Jul,71,713590
HP100721,93.3,3,3.3,13,22,2021,Business Bay,house,fair,no,yes,yes,yes,A,6.7,4.6,3.0,4473.0,Oct,66,804481
HP100709,100.4,3,2.5,9,18,2001,Business Bay,house,good,no,no,no,yes,,7.3,3.2,0.9,4211.0,Feb,88,741671
HP101610,102.8,1,2.0,11,13,1982,Suburb,house,good,no,yes,yes,yes,E,7.0,1.8,10.3,3215.0,Apr,42,506835
HP100799,83.9,3,2.3,13,14,2007,Riverside,studio,good,yes,no,no,yes,B,8.2,1.6,7.6,2452.0,Feb,42,576666
HP100596,67.1,2,2.8,24,31,1985,Riverside,apartment,poor,no,yes,yes,no,D,7.9,1.1,7.9,2781.0,Apr,77,415377
HP101251,128.1,2,1.6,9,21,2000,Downtown,apartment,excellent,yes,no,yes,no,C,7.2,1.5,2.5,3848.0,Feb,49,729747
HP100667,209.6,6,4.4,22,34,1999,Market,house,good,no,no,no,yes,A,6.3,4.4,3.3,965.0,Oct,55,1016502
HP100857,167.9,3,2.9,1,12,1974,Green Hills,house,fair,no,yes,yes,yes,C,8.1,0.6,9.6,3762.0,Jul,63,852643
HP100700,135.6,4,3.6,23,28,1996,Suburb,apartment,poor,yes,yes,yes,no,A,8.5,0.5,10.1,2377.0,Jun,61,788746
HP100383,96.7,1,1.0,20,20,1992,Business Bay,apartment,excellent,no,yes,no,no,B,8.1,1.0,2.6,4018.0,Dec,54,666407
HP100796,87.1,2,1.8,24,30,1976,Downtown,apartment,good,no,no,no,no,C,6.9,2.3,1.2,3892.0,Mar,44,375559
HP100365,146.1,5,3.8,17,22,1987,Business Bay,apartment,fair,no,no,yes,yes,D,7.9,3.2,1.3,4210.0,Apr,77,847479
HP100152,44.3,1,2.4,8,21,1978,Suburb,townhouse,excellent,no,yes,yes,no,C,6.8,2.4,8.4,3170.0,Dec,54,408866
HP101236,103.8,2,2.4,1,3,2013,Suburb,house,new,yes,no,no,yes,C,7.7,3.1,9.8,3070.0,Jul,60,672853
HP100043,62.6,1,1.0,10,24,1993,Old Town,studio,poor,no,yes,yes,yes,B,5.8,4.5,2.7,2227.0,Nov,61,249148
HP100853,113.3,4,4.2,3,5,1973,Green Hills,townhouse,new,no,no,yes,yes,,8.9,0.9,7.8,3760.0,Jun,55,871412
HP100908,58.5,1,1.0,6,9,1995,Suburb,apartment,new,no,yes,no,yes,,6.7,3.2,10.0,2831.0,Feb,36,451856
HP100160,57.5,1,2.5,24,26,2000,Downtown,house,fair,yes,yes,no,yes,C,6.9,2.0,0.2,3624.0,May,99,662996
HPDUP016,76.9,2,1.9,14,16,2002,Riverside,house,excellent,yes,no,yes,yes,B,8.0,1.3,5.7,3295.0,Jun,58,741566
HP101485,76.4,3,3.0,24,35,2005,Downtown,house,poor,no,yes,no,no,D,8.8,0.5,2.7,4098.0,Oct,56,632097
HP101348,61.5,1,1.7,14,25,2024,Business Bay,townhouse,fair,no,no,yes,yes,A,8.4,1.5,3.2,3329.0,Jun,68,650590
HP101169,65.4,1,1.8,11,13,2025,Downtown,apartment,excellent,no,yes,yes,yes,,6.9,2.6,0.2,3483.0,Mar,58,564031
HP100201,101.4,4,3.1,20,34,2015,Market,apartment,good,no,yes,no,no,,5.0,,4.8,1580.0,Sep,88,510220
HP100009,155.4,5,4.2,19,30,2013,Business Bay,apartment,good,yes,yes,yes,no,B,7.3,1.6,4.6,3484.0,May,73,928396
HP100654,128.2,3,3.3,3,6,2006,Green Hills,house,good,yes,yes,no,no,,9.3,0.5,10.1,3315.0,Feb,59,836628
HP100333,62.9,2,1.9,3,10,1987,Green Hills,studio,poor,no,yes,no,yes,C,7.6,2.5,8.6,4771.0,Aug,54,452692
HP100673,191.8,4,3.0,4,14,1982,Riverside,house,excellent,no,yes,yes,yes,C,8.8,2.1,5.4,2808.0,Jun,24,1077973
HP101200,119.1,2,2.2,7,17,1979,University,townhouse,good,yes,yes,no,yes,C,8.1,0.9,3.7,2337.0,Jul,77,614904
HP100396,71.5,2,,19,25,1995,Green Hills,apartment,excellent,no,yes,no,no,C,10.0,0.5,7.4,4056.0,Mar,58,624417
HP101078,114.2,4,3.9,7,19,2018,Industrial,house,excellent,yes,yes,yes,yes,D,5.4,6.1,14.2,1700.0,Jul,78,610662
HP100819,61.9,1,1.0,22,25,1979,Suburb,studio,fair,no,yes,no,no,B,7.3,1.0,10.5,2866.0,Jun,84,289551
HP101771,64.0,1,1.0,2,11,2021,Airport,apartment,good,no,yes,yes,yes,D,5.5,5.3,11.1,1668.0,Feb,56,221171
HP100724,86.6,4,3.2,20,34,1972,Downtown,studio,good,,yes,no,no,B,,1.0,1.8,3562.0,Dec,29,628709
HP101380,108.2,2,2.5,20,29,1984,Business Bay,studio,excellent,no,yes,no,no,D,8.8,1.3,1.2,3813.0,Dec,37,700892
HP100838,58.0,3,2.3,8,18,1969,Business Bay,townhouse,good,no,yes,yes,yes,D,8.0,1.9,3.2,3489.0,Dec,26,592250
HP100587,173.0,4,3.0,2,14,1987,Old Town,apartment,good,no,yes,yes,no,C,5.8,3.6,2.6,1845.0,Mar,83,724444
HP100487,200.5,6,4.5,23,33,1969,Suburb,townhouse,excellent,no,no,yes,no,B,7.9,1.1,11.7,3095.0,Jun,31,895982
HP101623,102.3,2,2.2,20,21,1987,Downtown,apartment,good,no,yes,yes,yes,C,9.4,1.4,2.6,3938.0,Aug,3,673158
HP100719,107.5,2,1.2,17,26,2023,Market,apartment,excellent,yes,yes,no,no,B,5.7,4.2,4.3,2084.0,Dec,48,610171
HP101197,61.2,1,1.0,21,31,2013,Industrial,apartment,fair,no,yes,no,no,D,4.8,4.0,14.2,1883.0,Mar,67,155165
HP100548,91.7,2,1.6,16,19,1978,Airport,apartment,fair,no,yes,yes,no,D,5.1,4.7,13.1,1572.0,Jun,71,340189
HP100887,154.1,4,2.9,4,7,1975,Suburb,house,fair,no,yes,yes,no,A,8.0,1.0,10.8,2960.0,Nov,49,776398
HP100126,82.7,3,2.8,16,25,1998,Old Town,apartment,new,yes,yes,no,yes,C,5.8,4.5,3.9,2151.0,Jan,73,593183
HP100693,75.1,2,2.1,3,6,1977,Old Town,studio,good,no,yes,yes,no,C,5.5,4.5,1.2,1477.0,Oct,55,389143
HP100373,65.0,1,1.2,15,23,1990,Old Town,apartment,excellent,no,yes,no,yes,D,7.1,1.5,3.8,2023.0,Jun,31,443068
HP100742,152.1,3,2.4,20,29,2024,Green Hills,apartment,good,no,no,yes,no,A,9.4,0.8,9.1,3802.0,Oct,31,843365
HP100390,46.7,2,1.0,11,20,1984,Industrial,apartment,good,no,yes,yes,no,C,5.5,6.0,12.8,1904.0,Oct,42,188413
HP101267,96.4,3,2.1,23,24,2016,Market,apartment,good,no,no,yes,no,C,5.7,4.1,5.8,2076.0,Jul,49,487116
HP100463,115.0,2,1.9,16,21,1976,Old Town,apartment,excellent,no,yes,yes,no,D,5.8,4.7,2.0,2666.0,Apr,63,526987
HP101518,125.9,3,2.2,7,17,2023,Suburb,apartment,excellent,yes,no,yes,no,C,7.1,0.5,11.5,2951.0,Feb,56,736443
HP101124,152.5,4,2.5,1,15,1965,Business Bay,apartment,fair,yes,yes,yes,yes,B,7.9,2.6,0.8,4336.0,Jun,39,879862
HP100992,60.4,2,1.0,23,33,2021,Airport,townhouse,,yes,yes,no,no,D,5.7,3.2,13.5,2479.0,Nov,58,340652
HP101257,109.8,2,2.7,11,15,1991,Airport,apartment,good,no,yes,no,yes,D,5.6,5.8,10.0,2356.0,Jun,40,436927
HP100234,76.9,2,2.7,25,35,2020,Market,apartment,excellent,no,yes,yes,yes,E,5.5,4.1,2.8,1967.0,May,48,516646
HP100858,119.4,4,4.1,18,30,2016,Old Town,apartment,good,no,yes,yes,no,C,5.7,1.9,3.2,2593.0,May,50,659919
HP101114,43.9,0,1.0,16,18,2008,Market,apartment,good,no,yes,yes,yes,D,5.8,2.6,5.1,2467.0,Sep,44,357727
HP100350,100.3,3,2.3,3,6,2019,Industrial,house,excellent,no,yes,no,no,C,4.8,5.1,14.7,1723.0,Sep,26,370964
HP100317,63.8,2,2.4,3,4,2025,Riverside,apartment,,yes,no,no,no,C,8.0,1.1,6.9,3621.0,Apr,51,556536
HP100600,131.4,3,3.3,7,12,2015,Business Bay,house,excellent,no,no,no,no,B,8.2,0.5,2.0,4181.0,May,49,831699
HP101282,72.2,1,1.0,10,11,1974,Business Bay,house,fair,no,yes,yes,no,D,8.5,1.6,3.7,3789.0,Nov,56,538547
HP100382,67.2,1,1.0,24,27,1967,Airport,townhouse,fair,no,yes,no,yes,D,4.6,5.4,12.2,1776.0,Mar,54,236087
HP100131,73.7,2,2.2,14,16,1999,Market,house,,yes,yes,yes,yes,C,5.3,3.6,6.7,2919.0,May,62,617352
HP101110,69.7,2,2.2,24,30,1988,Suburb,house,good,no,no,yes,yes,B,7.0,2.7,11.4,,Jul,92,489327
HP100137,112.5,2,1.8,4,13,2015,University,house,good,no,yes,no,no,B,7.5,3.2,5.8,2296.0,Jan,54,574654
HP101212,96.9,3,2.1,10,13,2013,University,townhouse,new,yes,yes,yes,no,A,7.1,3.0,5.9,3157.0,Dec,41,776756
HP100495,94.4,3,2.3,15,17,2000,University,apartment,fair,no,yes,yes,no,A,6.9,3.0,7.0,2754.0,Mar,48,551834
HP100224,46.8,1,1.0,17,31,1989,Suburb,apartment,fair,no,yes,yes,yes,C,6.7,3.1,11.1,3184.0,Jul,48,333002
HP100856,55.6,1,1.1,2,10,2009,Riverside,apartment,fair,yes,yes,yes,no,B,8.6,3.2,5.6,3012.0,Jul,52,546568
HP101625,28.8,0,1.0,18,28,2008,Riverside,house,good,no,yes,no,yes,C,9.4,1.4,7.7,3461.0,May,67,444536
HP101694,98.9,1,1.0,17,26,1994,Riverside,apartment,excellent,no,yes,yes,no,C,7.8,2.6,6.8,2772.0,Dec,55,560037
HP100062,105.8,2,2.3,8,19,1975,University,studio,poor,no,no,yes,no,D,7.6,1.9,5.6,2279.0,Oct,70,457338
